replicate,pa_dataset_macro_mean_over_oz,nvp_dataset_macro_mean_over_oz,paired_dataset_macro_delta
6925,0.08379006085630954,0.0842156081754316,-0.00042554731912206045
6926,0.08443351724669353,0.08231979544046793,0.002113721806225599
6927,0.09553910226737794,0.0934626010255917,0.0020765012417862383
6928,0.07568234505574728,0.07661967150086962,-0.000937326445122344
6929,0.08384003011797471,0.08207634427278297,0.001763685845191737
6930,0.0879661423276882,0.08706720033302821,0.0008989419946599797
6931,0.08242362546352204,0.07988959011351751,0.0025340353500045293
6932,0.09867144120376771,0.09395014630818067,0.004721294895587036
6933,0.08661104194257584,0.08627308933989011,0.00033795260268572325
6934,0.0847726442566269,0.08092772577868955,0.003844918477937345
6935,0.09081137931012735,0.08723536863516268,0.003576010674964672
6936,0.09349105649007186,0.09074470516041322,0.0027463513296586417
6937,0.09908764167553819,0.09559454133693464,0.003493100338603547
6938,0.08184731227954112,0.08076280914845863,0.0010845031310824926
6939,0.09850370121050497,0.09667411143685443,0.001829589773650539
6940,0.0914853410519704,0.08957521884582867,0.001910122206141729
6941,0.09712658554911908,0.08984791050934372,0.007278675039775362
6942,0.0770366673588858,0.07668718624247246,0.000349481116413336
6943,0.0968825530381333,0.09218030480878661,0.004702248229346687
6944,0.09565334148972063,0.09259352158565387,0.0030598199040667573
6945,0.09143501566675515,0.0898408209128023,0.0015941947539528517
6946,0.08917717916381394,0.08832616966710666,0.0008510094967072862
6947,0.09851941351359937,0.09779385693506862,0.0007255565785307533
6948,0.07937436466305536,0.07787455156374645,0.001499813099308911
6949,0.08813936269074789,0.0884043475670304,-0.00026498487628251466
6950,0.09119005818690454,0.08957782228188765,0.0016122359050168844
6951,0.08818079862391424,0.08518995575835446,0.002990842865559784
6952,0.10036996311415225,0.09807661181942545,0.0022933512947267976
6953,0.09793014634564601,0.09599092513758417,0.0019392212080618365
6954,0.08857220973790103,0.0885797616183121,-7.5518804110719095e-06
6955,0.0804316644572846,0.07820606756419388,0.0022255968930907227
6956,0.08713173624431557,0.08574678539591926,0.0013849508483963074
6957,0.08248936283676106,0.08176897534555172,0.00072038749120934
6958,0.08197822051881895,0.08041417108561505,0.0015640494332039012
6959,0.08399915343396722,0.08578686448302691,-0.0017877110490596981
6960,0.08609227208469175,0.08538077664197698,0.000711495442714774
6961,0.09840142251668219,0.09570250202432969,0.0026989204923524995
6962,0.09014052888325542,0.09068009427102675,-0.0005395653877713208
6963,0.08722059151221118,0.08711859337631665,0.00010199813589452378
6964,0.08447809356402634,0.08264792345571331,0.0018301701083130312
6965,0.09594450663769193,0.09496691387870054,0.000977592758991383
6966,0.08348294162610671,0.08286241748168716,0.0006205241444195569
6967,0.08423543035550232,0.0817801905853547,0.002455239770147624
6968,0.09717331199069484,0.09576069567989395,0.0014126163108008905
6969,0.0977550914066436,0.09552505245003955,0.0022300389566040496
6970,0.08869791571870053,0.08724331160902533,0.0014546041096751977
6971,0.08873404960579223,0.08559774366718757,0.0031363059386046582
6972,0.0904927053517078,0.09008501008870574,0.0004076952630020503
6973,0.1025416187495048,0.10119045371541814,0.0013511650340866654
6974,0.07761487483538586,0.0763216469274007,0.0012932279079851533
6975,0.0811979246867217,0.08387774977992335,-0.0026798250932016515
6976,0.09012763315158198,0.0868623660861464,0.003265267065435576
6977,0.07995464815605821,0.07794078271285516,0.0020138654432030473
6978,0.08891665859671419,0.0874166721380304,0.001499986458683794
6979,0.09955651663184947,0.09704525607599145,0.0025112605558580275
6980,0.08225640688875567,0.08083226156386655,0.0014241453248891173
6981,0.09249389452358216,0.09098864607742074,0.001505248446161414
6982,0.08062334484206779,0.07898724482989544,0.001636100012172348
6983,0.09645953429665861,0.0934355102269861,0.003024024069672518
6984,0.08592092472391599,0.08723246066113179,-0.0013115359372157936
6985,0.0819040923913154,0.08315010183887192,-0.0012460094475565259
6986,0.09313023814559727,0.09182930636272423,0.0013009317828730493
6987,0.09066502004096874,0.08652493500948547,0.004140085031483276
6988,0.0839268496071826,0.08409076760343245,-0.00016391799624985992
6989,0.08905403308199254,0.08804823492796261,0.00100579815402993
6990,0.09089811320284177,0.09072258240028108,0.00017553080256069165
6991,0.08016607090500343,0.07771485037020626,0.002451220534797169
6992,0.08326635528802981,0.07879530077957128,0.004471054508458527
6993,0.08860829988368894,0.08456298507236416,0.0040453148113247794
6994,0.07779801588894905,0.0763121989329888,0.0014858169559602563
6995,0.08110930015235031,0.0780343995003649,0.0030749006519854016
6996,0.09864643460804082,0.09533178879341167,0.003314645814629147
6997,0.08095745207718202,0.07739626374136595,0.003561188335816076
6998,0.08905651314106633,0.0926820302088242,-0.0036255170677578774
6999,0.08451413863413754,0.08215356395801146,0.002360574676126076
7000,0.09343975503321984,0.09263685656290901,0.0008028984703108283
7001,0.08735780320960371,0.0846758874266475,0.002681915782956207
7002,0.09938691266731009,0.09889629383731072,0.000490618829999373
7003,0.09349190061744397,0.0901656037844372,0.003326296833006767
7004,0.08463840112860921,0.08284199625076542,0.0017964048778437852
7005,0.08736941903006856,0.08811906546848283,-0.0007496464384142698
7006,0.0865581065454623,0.08435950941443472,0.0021985971310275743
7007,0.0828411883362998,0.08158957244147098,0.0012516158948288197
7008,0.08075517562671584,0.08356124909635294,-0.0028060734696370992
7009,0.09424239627282605,0.09201752275426671,0.0022248735185593366
7010,0.0971415437097743,0.09134983899345422,0.005791704716320081
7011,0.09687886313048838,0.09399825252557062,0.0028806106049177604
7012,0.09568693989817993,0.0917823184480461,0.00390462145013383
7013,0.09654406905771823,0.09657027628625804,-2.620722853981239e-05
7014,0.09548335079078644,0.09129014760855038,0.004193203182236066
7015,0.08694783082126886,0.08625286840858096,0.000694962412687905
7016,0.0890765923013113,0.08847901355446958,0.0005975787468417287
7017,0.08903316253481532,0.0845210791457595,0.004512083389055815
7018,0.08458067719541768,0.08698341858354867,-0.0024027413881309995
7019,0.08487075425673231,0.0818876616123782,0.0029830926443541045
7020,0.08694104886841753,0.08616372845742426,0.0007773204109932652
7021,0.08815288657584086,0.08708109468268627,0.0010717918931545944
7022,0.09451468870176745,0.08936564728546569,0.005149041416301764
7023,0.09161419175251405,0.08783778171750366,0.0037764100350103913
7024,0.1045883736326234,0.10347883714347691,0.0011095364891464815
7025,0.08472602054867741,0.08474969383001353,-2.3673281336122898e-05
7026,0.0971656035124977,0.09505702284713097,0.0021085806653667327
7027,0.08542664270831843,0.08347609680159405,0.0019505459067243741
7028,0.08805945244079483,0.09050678655124948,-0.0024473341104546548
7029,0.09458550328045033,0.09163291182626046,0.0029525914541898707
7030,0.07750431240052058,0.07642732652943636,0.0010769858710842212
7031,0.08439449628033284,0.0838469575483403,0.0005475387319925362
7032,0.09025336347515302,0.08947501485125987,0.0007783486238931436
7033,0.09431589671200845,0.09398137173812825,0.0003345249738802014
7034,0.082547614688817,0.07860180027439291,0.003945814414424084
7035,0.09220871688669682,0.08850308341068625,0.003705633476010578
7036,0.08965650052519362,0.0858125148914126,0.003843985633781022
7037,0.08439489566589435,0.08126330650461247,0.003131589161281881
7038,0.09115777957300315,0.08650535822805483,0.004652421344948324
7039,0.09335762707354336,0.09088889010682355,0.0024687369667198145
7040,0.0789943269197943,0.0770241434062588,0.001970183513535506
7041,0.09532857359118656,0.09179767601631311,0.0035308975748734456
7042,0.08162081177054736,0.08630146737396155,-0.0046806556034141855
7043,0.08537632541779065,0.08572223759096179,-0.000345912173171134
7044,0.09553592797549965,0.0965954935556133,-0.00105956558011365
7045,0.09510981931221765,0.09005028003582682,0.005059539276390829
7046,0.09175829035500377,0.09035569946650038,0.001402590888503391
7047,0.09114786882062423,0.08673966301733241,0.00440820580329182
7048,0.09430884481120454,0.09292958088534302,0.001379263925861518
7049,0.08634747909710706,0.08136666457791619,0.004980814519190871
7050,0.0853155231692761,0.08296889173616503,0.0023466314331110627
7051,0.10190182400733602,0.09864713602788132,0.003254687979454704
7052,0.08867147799599097,0.08522027512488985,0.0034512028711011222
7053,0.07569703048783043,0.07096072570349225,0.0047363047843381745
7054,0.07526582266390738,0.07460323300367627,0.000662589660231111
7055,0.08109214620209869,0.0783195426865846,0.0027726035155140882
7056,0.08383441607267438,0.08290629660301954,0.0009281194696548339
7057,0.08341482947037403,0.08247264792451289,0.0009421815458611343
7058,0.08212589953759068,0.08058619208596778,0.001539707451622907
7059,0.09074694729852315,0.08720619284870865,0.0035407544498144983
7060,0.0963681820765049,0.09326274772793816,0.003105434348566735
7061,0.09182509508772076,0.09449808863193833,-0.0026729935442175723
7062,0.08687644372878378,0.08365780812839126,0.003218635600392525
7063,0.08538900992280932,0.0858512477522042,-0.00046223782939487645
7064,0.08937096225906206,0.0865414253828972,0.0028295368761648565
7065,0.0755274284266527,0.0739307457396396,0.0015966826870131012
7066,0.08280781863482733,0.08189483541335421,0.0009129832214731237
7067,0.08693368564361285,0.08239695299955231,0.004536732644060543
7068,0.09271265656495004,0.0900972392727142,0.0026154172922358415
7069,0.08686832191492541,0.08296361201826093,0.003904709896664485
7070,0.09554062374362648,0.09396122376429539,0.0015793999793310975
7071,0.09303659527164013,0.08931960800347723,0.0037169872681628996
7072,0.08060999267024843,0.07933145044747902,0.0012785422227694077
7073,0.0918342211205903,0.08715301051424183,0.004681210606348463
7074,0.08393925853764389,0.0846563332265954,-0.0007170746889515051
7075,0.0954970153422443,0.09117634013626529,0.0043206752059790215
7076,0.0911382560824393,0.08885953727887592,0.0022787188035633815
7077,0.08603521940223827,0.08328246198129234,0.0027527574209459255
7078,0.08284371659721167,0.08138682481608527,0.0014568917811264015
7079,0.08814155761668187,0.08608815506146922,0.0020534025552126495
7080,0.09817859172592759,0.09491266862238103,0.003265923103546564
7081,0.08675149293082417,0.08817542242281311,-0.00142392949198894
7082,0.10053395132904439,0.09905484413514472,0.0014791071938996675
7083,0.09603556328935528,0.09316235828941896,0.0028732049999363185
7084,0.09408636412525186,0.0906974354138379,0.003388928711413955
7085,0.1004387923969121,0.09813159669434231,0.002307195702569792
7086,0.08742577532928757,0.08769586122576446,-0.00027008589647689596
7087,0.09425182231570466,0.09150526218334025,0.002746560132364406
7088,0.08662680450050174,0.08213671775826677,0.004490086742234972
7089,0.09672293596165643,0.09047915738489778,0.006243778576758646
7090,0.08874653667429655,0.08533060497948414,0.003415931694812413
7091,0.0925842714901269,0.08961462311108133,0.002969648379045564
7092,0.09260074005860855,0.08952460894236494,0.003076131116243608
7093,0.08287155762960519,0.08161675524815003,0.0012548023814551584
7094,0.0848717007331981,0.0842101217840094,0.0006615789491886959
7095,0.08570565702032656,0.08396544627421457,0.0017402107461119976
7096,0.08827663469219792,0.08970734318310596,-0.0014307084909080392
7097,0.07994187531010362,0.08162907184238496,-0.001687196532281346
7098,0.09247340496469829,0.08698509485245479,0.005488310112243502
7099,0.0867609280795156,0.08397197451245603,0.0027889535670595766
7100,0.09830120285729517,0.09663871176350948,0.0016624910937856896
7101,0.09118760681056184,0.08844174207833849,0.002745864732223352
7102,0.09050772379841722,0.08637677666080976,0.004130947137607463
7103,0.08226551969505172,0.07667339808257727,0.005592121612474452
7104,0.08798309303842385,0.08368926972144222,0.004293823316981624
7105,0.08534954182230695,0.0824984512183573,0.002851090603949641
7106,0.08560269793341325,0.0834656549994329,0.002137042933980357
7107,0.08045401229184525,0.07793115941981138,0.0025228528720338678
7108,0.0967735472827409,0.09110669046735002,0.005666856815390878
7109,0.08254866543745133,0.0819471154860562,0.0006015499513951361
7110,0.09344704973030682,0.09099884800117543,0.0024482017291313912
7111,0.09375383734683244,0.08987265898428927,0.003881178362543175
7112,0.102216059301185,0.09988640228989343,0.0023296570112915777
7113,0.09706007459461437,0.09660855558602292,0.00045151900859144445
7114,0.08939891819000127,0.08649203494897764,0.0029068832410236306
7115,0.09275533492917183,0.09232896018736488,0.00042637474180695634
7116,0.09435374074922633,0.09252904423912219,0.0018246965101041401
7117,0.09515814304894483,0.0946871701975514,0.00047097285139342804
7118,0.09446255341613051,0.08982152080385497,0.004641032612275539
7119,0.08964223356402228,0.0892308715784049,0.00041136198561737836
7120,0.07899836124161161,0.07629664375539726,0.002701717486214353
7121,0.07800433112575997,0.07633669004171378,0.0016676410840461842
7122,0.08727376443694797,0.0859303681247696,0.0013433963121783632
7123,0.09947015433648691,0.09392397410656302,0.005546180229923897
7124,0.0791222502171517,0.07710167418392523,0.0020205760332264733
7125,0.09452654128949367,0.09615665098548748,-0.0016301096959938088
7126,0.089350093813661,0.08788069710665088,0.0014693967070101288
7127,0.081407071911096,0.08539260921185013,-0.003985537300754127
7128,0.09258482718576841,0.08985610280347853,0.002728724382289882
7129,0.09315165356410246,0.0928912411028034,0.00026041246129905604
7130,0.08633718325456881,0.08267651947837311,0.0036606637761956995
7131,0.07122293569836656,0.07462594596822374,-0.0034030102698571763
7132,0.09271376437430681,0.08819713874222178,0.004516625632085033
7133,0.08919192666958031,0.08595294136506643,0.003238985304513886
7134,0.09070913057435445,0.0909174698890938,-0.00020833931473934753
7135,0.07864839285601394,0.07719808486553541,0.0014503079904785304
7136,0.07778627765172334,0.08056323138207296,-0.002776953730349613
7137,0.08576739448175268,0.08540135209383362,0.00036604238791905497
7138,0.10044463365190746,0.09798165016205743,0.0024629834898500375
7139,0.10063796863089944,0.09643742636364082,0.00420054226725862
7140,0.08287359286689173,0.08309925164312956,-0.0002256587762378276
7141,0.08457592750725686,0.0801350033402739,0.004440924166982954
7142,0.08592402760714137,0.08941917772867614,-0.0034951501215347708
7143,0.09100821135440418,0.09046582827586949,0.0005423830785346861
7144,0.09971305899734975,0.09552433180011341,0.004188727197236342
7145,0.08883239532206758,0.08750064619950026,0.0013317491225673106
7146,0.09709658423893633,0.09441627803405557,0.0026803062048807585
7147,0.08872761819213745,0.08728526161710358,0.0014423565750338735
7148,0.08754202001886482,0.08672950697682484,0.0008125130420399834
7149,0.08553489661462146,0.08633610469466575,-0.0008012080800442883
7150,0.09024836674799575,0.08729953131626637,0.0029488354317293713
7151,0.08885587043673873,0.08704035991058058,0.0018155105261581511
7152,0.07891059727743772,0.08157075733856319,-0.0026601600611254606
7153,0.09918481300417915,0.09819753118632772,0.000987281817851432
7154,0.09110398655210548,0.086640355323579,0.004463631228526485
7155,0.09166781849122561,0.08971521806671781,0.0019526004245078027
7156,0.09330467103602982,0.09101708741165049,0.0022875836243793357
7157,0.09494321709807409,0.0953051953840375,-0.0003619782859634185
7158,0.08339176954461801,0.08128841826722612,0.0021033512773918905
7159,0.09605108261155133,0.09206037572142603,0.0039907068901253034
7160,0.09285595022015523,0.0850859578721365,0.007769992348018728
7161,0.09129028497829664,0.09004345035596392,0.0012468346223327154
7162,0.08022219390531515,0.08108383962273547,-0.0008616457174203118
7163,0.09428558358713694,0.09173854233850498,0.002547041248631962
7164,0.09314519706000503,0.09020422805947788,0.0029409690005271494
7165,0.08807580975720453,0.0867979084828125,0.001277901274392021
7166,0.09507317595956545,0.09261255783315495,0.002460618126410505
7167,0.0840820781396745,0.08350886099118741,0.0005732171484870846
7168,0.08827438154655631,0.08628464180161538,0.0019897397449409326
7169,0.07906420157951291,0.07819436267587829,0.0008698389036346232
7170,0.09446674846892869,0.09071662480936005,0.003750123659568644
7171,0.10045523794547859,0.09720594925754632,0.0032492886879322697
7172,0.08766478909043773,0.08562987505611046,0.002034914034327276
7173,0.09387221966592657,0.091917816466293,0.001954403199633567
7174,0.0838287324233102,0.08502412113502415,-0.0011953887117139572
7175,0.09282735688265961,0.09312015633660377,-0.0002927994539441564
7176,0.0855736378157748,0.07955185098676566,0.00602178682900914
7177,0.08516392131579953,0.08377415909526657,0.0013897622205329557
7178,0.08473009028789544,0.0864709998069136,-0.0017409095190181606
7179,0.08849918981336907,0.08610900003566344,0.002390189777705637
7180,0.10003724110516879,0.09740588257621215,0.0026313585289566427
7181,0.0813899503200661,0.0809094911104214,0.0004804592096447069
7182,0.09035741115181897,0.08722229466951632,0.0031351164823026495
7183,0.07511506204361452,0.07239711960746228,0.0027179424361522403
7184,0.09800320830513978,0.09396575670892235,0.004037451596217434
7185,0.09018875290080416,0.08992598162381799,0.00026277127698617897
7186,0.08410568637334931,0.07839863682338401,0.005707049549965301
7187,0.08421769445922819,0.08135777450157107,0.0028599199576571227
7188,0.09142438446455269,0.08748867128895935,0.003935713175593339
7189,0.08347267321490692,0.0805092929599457,0.0029633802549612204
7190,0.10331742849605288,0.09821967830546544,0.005097750190587447
7191,0.07850220482540532,0.07585292653875177,0.002649278286653553
7192,0.09716675199293048,0.0911525982714683,0.00601415372146219
7193,0.08551434357653806,0.08556327487337802,-4.893129683995745e-05
7194,0.08639503643170092,0.08632966292484925,6.537350685166532e-05
7195,0.0891540242194051,0.08653322231021941,0.002620801909185691
7196,0.09037050697732554,0.09207486850957358,-0.0017043615322480388
7197,0.0918223764898484,0.08997327341809745,0.0018491030717509432
7198,0.07225634304298888,0.07141138925780051,0.0008449537851883682
7199,0.08600786686361145,0.08163384312737863,0.0043740237362328155
7200,0.07629512507796635,0.07673981235618735,-0.00044468727822100096
7201,0.09735889258144395,0.09367622939481468,0.0036826631866292703
7202,0.08532598473099352,0.0824954676283096,0.0028305171026839215
7203,0.09069300548114417,0.09065216826736525,4.083721377892702e-05
7204,0.08132031140606813,0.08209857582112608,-0.0007782644150579471
7205,0.0778982156147462,0.07513773285894595,0.0027604827558002504
7206,0.0946900336045923,0.09096083458177019,0.003729199022822108
7207,0.08773742062373834,0.08430547642225536,0.0034319442014829754
7208,0.0924096220663235,0.09248059487546674,-7.0972809143241e-05
7209,0.08472246996063616,0.08410614541306635,0.0006163245475698104
7210,0.07601352918299348,0.0800108031115542,-0.003997273928560724
7211,0.08574913852765559,0.08618524518335179,-0.00043610665569619733
7212,0.08920520620545529,0.08557780377039403,0.0036274024350612527
7213,0.09145997251792941,0.08713086464347758,0.004329107874451829
7214,0.08781364293501441,0.08531048899798487,0.0025031539370295453
7215,0.0776463861638189,0.07932269479804926,-0.001676308634230364
7216,0.0871196920331116,0.08514197380456949,0.001977718228542105
7217,0.08746547164912805,0.0868482291152511,0.0006172425338769466
7218,0.0921502270108874,0.0916300823401752,0.0005201446707122082
7219,0.09169443154016997,0.08707699979617947,0.004617431743990499
7220,0.09093558077684936,0.0905444745194432,0.000391106257406168
7221,0.08266133568251614,0.08115582796150518,0.0015055077210109624
7222,0.09790824407565815,0.09517927771176833,0.0027289663638898204
7223,0.0906848494213701,0.08700164751320591,0.0036832019081641937
7224,0.08965683739950799,0.09035620508328165,-0.000699367683773669
7225,0.08906159644031882,0.08691157750466877,0.002150018935650047
7226,0.09348481882387744,0.0921010925651785,0.001383726258698939
7227,0.0819591816527276,0.08227640919053429,-0.00031722753780669133
7228,0.08632200140735508,0.08305992668354517,0.0032620747238099046
7229,0.08706533413625243,0.08443621935448192,0.0026291147817705113
7230,0.09609691229324788,0.09293030060189439,0.003166611691353488
7231,0.08651639014605061,0.08196907965248895,0.004547310493561663
7232,0.09338805894455357,0.08828550066538363,0.005102558279169944
7233,0.0863297957970924,0.08589355941255183,0.00043623638454057256
7234,0.08861357641956473,0.08460356456636245,0.0040100118532022805
7235,0.08764576885383807,0.08687188956023884,0.0007738792935992334
7236,0.09607854028031873,0.09435189132223684,0.001726648958081889
7237,0.0893261520637712,0.08903218343487437,0.00029396862889682907
7238,0.08778530846719916,0.08642794622994027,0.001357362237258894
7239,0.09308468448563705,0.08984456273472889,0.0032401217509081537
7240,0.08973951406145733,0.08554927915423516,0.004190234907222173
7241,0.097635452290964,0.0961049461405164,0.0015305061504475997
7242,0.08832616128122692,0.08582391176436543,0.0025022495168614822
7243,0.09553929989409453,0.09167496479736614,0.0038643350967283857
7244,0.07747776384192395,0.07746864783455878,9.116007365167489e-06
7245,0.08427123510112398,0.08349777722322331,0.000773457877900674
7246,0.08591138094404387,0.08468313515933627,0.0012282457847075934
7247,0.08987405430918095,0.08822875004758858,0.001645304261592373
7248,0.08411611882269339,0.07993007163359238,0.004186047189101011
7249,0.08512750590944562,0.08384534837760722,0.0012821575318383988
7250,0.10346981302340523,0.10130780870468167,0.0021620043187235566
7251,0.09519910597930767,0.09273884608717756,0.002460259892130112
7252,0.08955504124070116,0.08847615472581137,0.0010788865148897847
7253,0.09690056079336345,0.09347220665053145,0.0034283541428320047
7254,0.08376907938254799,0.08452184297872727,-0.0007527635961792761
7255,0.08823177271925098,0.08726124700224885,0.0009705257170021242
7256,0.08372426940637974,0.08223261715659672,0.0014916522497830237
7257,0.09375338773113566,0.092944879561948,0.0008085081691876633
7258,0.08733464959029691,0.08781498146566875,-0.00048033187537184496
7259,0.07987287395475784,0.08112464225660153,-0.0012517683018436893
7260,0.0816440271197523,0.07949949317963281,0.0021445339401194863
7261,0.0867860175862331,0.08870866319888861,-0.0019226456126555103
7262,0.09016258113752323,0.08645994289352407,0.0037026382439991623
7263,0.08989063754218994,0.08573620260943808,0.00415443493275186
7264,0.08101242191601465,0.0822520663235777,-0.0012396444075630508
7265,0.09126250238306831,0.0947503605420772,-0.003487858159008886
7266,0.09798299579600772,0.09305203900891364,0.004930956787094085
7267,0.10440083342222085,0.09803205075936357,0.006368782662857286
7268,0.09607743067564047,0.09245858908866152,0.003618841586978949
7269,0.10287341890411984,0.09603417157167694,0.006839247332442899
7270,0.09057554443600241,0.089284965426391,0.001290579009611409
7271,0.08372726752354262,0.08091696370320245,0.002810303820340171
7272,0.0898698907337293,0.08667668581496257,0.0031932049187667205
7273,0.09359072299340015,0.0922142434417587,0.0013764795516414546
7274,0.09250408195869408,0.09127510794818265,0.0012289740105114327
7275,0.08675787670562837,0.08630285275449207,0.00045502395113630745
7276,0.09051153836525662,0.08891368935243898,0.0015978490128176343
7277,0.09241244953879697,0.09093340766008896,0.0014790418787080095
7278,0.08367472101671479,0.08242332844159361,0.0012513925751211769
7279,0.08806924742179223,0.08776781591742422,0.00030143150436801047
7280,0.0925892303561218,0.08907101589930518,0.003518214456816618
7281,0.09021920776830125,0.08680658756282365,0.0034126202054775984
7282,0.09253038776578787,0.08850736486100472,0.004023022904783152
7283,0.08953111577249115,0.09089138202225076,-0.0013602662497596146
7284,0.09269921049197018,0.0878308095532788,0.0048684009386913835
7285,0.09150604355044775,0.09095947772380185,0.0005465658266459034
7286,0.0956115928179345,0.09444758074227537,0.0011640120756591238
7287,0.09173239561146421,0.08865209722529388,0.003080298386170327
7288,0.09508216425419407,0.09279345464063153,0.002288709613562534
7289,0.08121396993285322,0.07600966894133955,0.005204300991513672
7290,0.0821797958992482,0.07997923602211271,0.002200559877135494
7291,0.0936350477851469,0.0901402743418138,0.003494773443333099
7292,0.08698818459363504,0.086301441655273,0.0006867429383620449
7293,0.07658175126249525,0.07663065671164265,-4.890544914740169e-05
7294,0.07815154960314728,0.08096940023507289,-0.002817850631925606
7295,0.09351138512026674,0.09607173152092902,-0.0025603464006622723
7296,0.08739296703918308,0.0886885095018043,-0.0012955424626212297
7297,0.09299093710910644,0.09546270057836906,-0.0024717634692626167
7298,0.08957053497021608,0.08427803064815931,0.005292504322056774
7299,0.08775741473830072,0.08400189150850566,0.0037555232297950547
7300,0.09053814259031795,0.08601905440363505,0.004519088186682896
7301,0.08201599983793412,0.08219441356731591,-0.00017841372938179334
7302,0.09460429966038207,0.09069113604773751,0.003913163612644557
7303,0.09454638363977297,0.09275741409112591,0.0017889695486470597
7304,0.09050166211594698,0.08808890905393076,0.002412753062016229
7305,0.08443984576149866,0.08557082796501896,-0.0011309822035203004
7306,0.08897951534925534,0.08881703463599928,0.00016248071325605795
7307,0.08705200328834777,0.08455770841592006,0.0024942948724277075
7308,0.090461349392185,0.08802454401164853,0.0024368053805364775
7309,0.10255629714732256,0.09473171255025314,0.007824584597069417
7310,0.0728820520009601,0.07249773848019643,0.00038431352076366554
7311,0.08549629013866855,0.08211489937515101,0.003381390763517539
7312,0.09424239125732942,0.09340466519681055,0.0008377260605188647
7313,0.08967700710700792,0.08766802291464565,0.0020089841923622703
7314,0.09792321127648965,0.0964353918417633,0.0014878194347263535
7315,0.0960147599964566,0.0950424845147447,0.0009722754817119011
7316,0.08579371193905763,0.08801825252901085,-0.0022245405899532222
7317,0.09081766217386393,0.08687839085845546,0.003939271315408471
7318,0.0878540776821996,0.08533168589301898,0.0025223917891806225
7319,0.09061304469896433,0.08816747853156628,0.00244556616739805
7320,0.09153022492551864,0.08601057692269945,0.005519648002819191
7321,0.07843974248706855,0.07622129513869003,0.002218447348378519
7322,0.08548158062289818,0.08783274587853246,-0.00235116525563428
7323,0.07416816389570144,0.07360041215219537,0.0005677517435060675
7324,0.09173070373011805,0.08861039306011258,0.003120310670005469
7325,0.10453827323198836,0.10286413879513216,0.0016741344368561978
7326,0.08972297170225522,0.08747541836403412,0.0022475533382211033
7327,0.08259051878248765,0.08260322218899455,-1.2703406506900383e-05
7328,0.08354259232496897,0.08287060652337719,0.000671985801591779
7329,0.09767393031581065,0.09707491600961805,0.000599014306192594
7330,0.09954948850931823,0.0969620922566378,0.002587396252680438
7331,0.08210031553354727,0.07892328164193024,0.003177033891617026
7332,0.09040879573480368,0.09019413987447496,0.00021465586032871908
7333,0.08214340230550742,0.07833326428987213,0.0038101380156352893
7334,0.09262900617873748,0.08951300994824096,0.0031159962304965205
7335,0.09285229830471126,0.0896013706617022,0.0032509276430090495
7336,0.10012621561970275,0.09666137350856653,0.003464842111136221
7337,0.09424037670018633,0.09026996834337424,0.0039704083568120885
7338,0.09183745778971408,0.08777372968941811,0.0040637281002959685
7339,0.10017319342002376,0.0970533444509781,0.0031198489690456577
7340,0.10011725448509268,0.09654657557237632,0.0035706789127163546
7341,0.0879703177313577,0.08844965909146629,-0.00047934136010858996
7342,0.08851258080232749,0.08956614266713707,-0.0010535618648095796
7343,0.08426363999903873,0.08232497658600871,0.00193866341303002
7344,0.08841210625257351,0.0885517786665675,-0.00013967241399398533
7345,0.07968578063204233,0.0771225754955562,0.002563205136486127
7346,0.08555449179523936,0.08812921716538984,-0.0025747253701504796
7347,0.08710051590166687,0.08680347367171606,0.00029704222995080576
7348,0.09716942354657664,0.09292392276563584,0.004245500780940797
7349,0.09634170894410203,0.09382158591453411,0.0025201230295679167
7350,0.08816835786588531,0.08560282586455287,0.0025655320013324434
7351,0.0898614730410891,0.08683263613411411,0.003028836906974988
7352,0.09336966524713887,0.08993778914673056,0.003431876100408307
7353,0.08801147000917753,0.08743738867478362,0.0005740813343939055
7354,0.07968469337547884,0.08075104727269122,-0.0010663538972123798
7355,0.08238250277192401,0.0843104042803628,-0.0019279015084387868
7356,0.09617289765959618,0.08925025595508579,0.006922641704510388
7357,0.08492246105860578,0.08303917537310021,0.0018832856855055674
7358,0.07974494983919458,0.07714401141699939,0.0026009384221951926
7359,0.09084945794068379,0.08837442261219507,0.0024750353284887228
7360,0.0899033262351296,0.09156338575101138,-0.0016600595158817733
7361,0.09216721485903924,0.09034076285802081,0.0018264520010184276
7362,0.08607989459592887,0.08463718493932043,0.0014427096566084346
7363,0.0922608844038084,0.09035411433438775,0.0019067700694206519
7364,0.08577744653350709,0.0834312154857503,0.002346231047756789
7365,0.09494674502758037,0.09109013396706978,0.0038566110605105924
7366,0.09833052011292956,0.09761475136126609,0.0007157687516634731
7367,0.07900898848393839,0.07899305231294143,1.5936170996960763e-05
7368,0.09053330470747287,0.08661665128371325,0.003916653423759617
7369,0.08139776560517165,0.08359984504364806,-0.0022020794384764175
7370,0.08655538703842969,0.08503743657699267,0.0015179504614370176
7371,0.08593365232044535,0.08257561760861966,0.0033580347118256915
7372,0.09026441303134652,0.08896361037832975,0.0013008026530167693
7373,0.0864213315248748,0.08622443446459266,0.00019689706028214182
7374,0.09064160595283058,0.08383872874784995,0.0068028772049806285
7375,0.08746743546099546,0.08591883470954732,0.001548600751448137
7376,0.09157614722868693,0.09100031908223652,0.0005758281464504078
